,Type,Date,Num,Memo,Name,Qty,Sales Price,Amount,Balance
,Invoice,5/6/2022,058APR22,Materials Supplied,"58, Leather Trends, Inc.",1,14.5,14.5,303963.59
,Invoice,5/6/2022,067APR22,Materials Supplied,"67, Quality Thread",1,129.5,129.5,304093.09
,Invoice,5/6/2022,076APR22,Materials Supplied,"76, Divi's Laboratories, Ltd. USA Inc.",1,710.5,710.5,304803.59
,Invoice,5/6/2022,088APR22,Materials Supplied,"88, Clareo International",1,0,0,304803.59
,Invoice,5/6/2022,099APR22,Materials Supplied,"99, Azile LLC",1,14.5,14.5,304818.09
,Invoice,5/9/2022,137APR22,Materials Supplied,"137, NVMK Sales",1,231.7,231.7,305049.79
,Invoice,5/9/2022,137APR23,Materials Supplied,"60, Loyalty Chemical",1,0,0,305049.79
,Invoice,5/9/2022,139ARP22,Materials Supplied,"139, Nutraland USA",1,159.5,159.5,305209.29
,Invoice,5/9/2022,184APR22,Materials Supplied,184 - Worlee NaturProdukte,1,14.5,14.5,305223.79
,Invoice,5/9/2022,189APR22,Materials Supplied,189 - St. Charles Trading,1,116,116,305339.79
,Invoice,5/9/2022,195APR22,Materials Supplied,195 - Casa De Mesquite,1,0,0,305339.79
,Invoice,5/9/2022,301APR22,Materials Supplied,301 GRANADA TILE,1,14.5,14.5,305354.29
,Invoice,5/9/2022,209APR22,Materials Supplied,209 - NutraChem,1,1344,1344,306698.29
,Invoice,5/9/2022,233APR22,Materials Supplied,233 Firsd Tea North America LLC,1,0,0,306698.29
,Invoice,5/9/2022,257APR22,Materials Supplied,257 Art of Tea,1,14.5,14.5,306712.79
,Invoice,5/9/2022,292APR22,Materials Supplied,292 Bioriginal,1,72.5,72.5,306785.29
,Invoice,5/9/2022,1240,Materials Supplied,"137, NVMK Sales",1,208.2,208.2,306993.49
,Invoice,5/9/2022,1351,Materials Supplied,"170, Pacific Crest Trading Group",1,2784,2784,309777.49
,Invoice,5/9/2022,1242,Materials Supplied,197 - Karen Pearse,1,58,58,309835.49
,Invoice,5/9/2022,1346,Materials Supplied,314 Liquid Death,1,0,0,309835.49
,Invoice,5/10/2022,046APR22,Materials Supplied,Omya Specialty Materials Inc.,1,1290.24,1290.24,311125.73
,Invoice,5/10/2022,116APR22,Materials Supplied,"116, Layn USA",1,545,545,311670.73
,Invoice,5/10/2022,291APR22,Materials Supplied,Omya Specialty Materials Inc.,1,0,0,311670.73
,Invoice,5/10/2022,295APR22,Materials Supplied,295 SiLeather,1,174,174,311844.73
,Invoice,5/10/2022,302APR22,Materials Supplied,302 Huisong,1,462,462,312306.73
,Invoice,5/10/2022,313APR22,Materials Supplied,313 Logo Brand DSG,1,735,735,313041.73
,Invoice,5/10/2022,323APR22,Materials Supplied,323 Amazon Health Products,1,0,0,313041.73
,Invoice,5/10/2022,1353,Materials Supplied,"86, Morbern",1,536.5,536.5,313578.23
,Invoice,5/11/2022,1340,Materials Supplied,425 Lucky Zone WM,1,0,0,313578.23
,Invoice,5/11/2022,273APR22,Materials Supplied,273 LZ Selloff,1,0,0,313578.23
,Invoice,5/11/2022,1354,Materials Supplied,416 Imerys,1,0,0,313578.23
,Invoice,5/13/2022,242MAY22FIN,Materials Supplied,242 MASTER VENTURE INC.,1,1551.5,1551.5,315129.73
,Invoice,6/1/2022,205MAY22FIN,Materials Supplied,205 - Pacific Shaving,1,2168.78,2168.78,317298.51
,Invoice,6/1/2022,261MAY22,Materials Supplied,Mayborn,1,16972.8,16972.8,334271.31
,Invoice,6/1/2022,262MAY22,Materials Supplied,Mayborn,1,95.19,95.19,334366.5
,Invoice,6/2/2022,UNIMAY22,Materials Supplied,Unicargo,1,4147,4147,338513.5
,Invoice,6/2/2022,1360,Standard Pallet 48x40,400 Joseph Joseph,1,16428.5,16428.5,354942
,Invoice,6/6/2022,1375,Materials Supplied,426-Tractor Beverages,1,0,0,354942
,Invoice,6/6/2022,1355,Materials Supplied,"120, Designer Pet Products",1,188.5,188.5,355130.5
,Invoice,6/6/2022,1365,Materials Supplied,409 WTW Inc,1,2360.55,2360.55,357491.05
,Invoice,6/6/2022,1366,Materials Supplied,410 Prinova,1,7586.26,7586.26,365077.31
,Invoice,6/6/2022,1367,Materials Supplied,411 Maveric Medical,1,1382.5,1382.5,366459.81
,Invoice,6/6/2022,1376,Materials Supplied,428 Ten Acre Gifts,1,245,245,366704.81
,Invoice,6/7/2022,223MAY22,Materials Supplied,223 Distrilogik US Ltd,1,2590,2590,369294.81
,Invoice,6/7/2022,123MAY22,Materials Supplied,"123, PetRageous Designs",1,2405.25,2405.25,371700.06
,Invoice,6/7/2022,091MAY22,Materials Supplied,"91, BenchMaster Furniture",1,667,667,372367.06
,Invoice,6/7/2022,143MAY22,Materials Supplied,"143, Barentz",1,64.78,64.78,372431.84
,Invoice,6/7/2022,317MAY22,Materials Supplied,317 Pair,1,174,174,372605.84
,Invoice,6/7/2022,269MAY22,Materials Supplied,269 Nassimi,1,1160,1160,373765.84
,Invoice,6/7/2022,087MAY22,Materials Supplied,"87, Martin Bauer",1,29,29,373794.84
,Invoice,6/7/2022,073MAY22,Materials Supplied,"73, Spradling International Inc",1,1812.5,1812.5,375607.34
,Invoice,6/7/2022,116MAY22,Materials Supplied,"116, Layn USA",1,413,413,376020.34
,Invoice,6/7/2022,324MAY22,Materials Supplied,324 Barrington Nutritionals,1,948.25,948.25,376968.59
,Invoice,6/8/2022,209MAY22,Materials Supplied,209 - NutraChem,1,1825.6,1825.6,378794.19
,Invoice,6/8/2022,325MAY22,Materials Supplied,325 TR Nutritionals,1,272.25,272.25,379066.44
,Invoice,6/8/2022,322MAY22,Materials Supplied,322 Teco Irrigation USA,1,17.36,17.36,379083.8
,Invoice,6/8/2022,012MAY22,Materials Supplied,"12, Omnova Solutions Inc. (C)",1,275.5,275.5,379359.3
,Invoice,6/8/2022,010MAY22,Materials Supplied,"10, Celanese",1,58,58,379417.3
,Invoice,6/8/2022,053MAY22,Materials Supplied,"53, Harten Corporation",1,145,145,379562.3
,Invoice,6/8/2022,058MAY22,Materials Supplied,"58, Leather Trends, Inc.",1,29,29,379591.3
,Invoice,6/8/2022,072MAY22,Materials Supplied,"72, Crossroad Ingredients",1,826.5,826.5,380417.8
,Invoice,6/8/2022,076MAY22,Materials Supplied,"76, Divi's Laboratories, Ltd. USA Inc.",1,507.5,507.5,380925.3
,Invoice,6/8/2022,136MAY22,Materials Supplied,136 Glory Wisdom,1,776.5,776.5,381701.8
,Invoice,6/8/2022,139MAY22,Materials Supplied,"139, Nutraland USA",1,0,0,381701.8
,Invoice,6/8/2022,099MAY22,Materials Supplied,"99, Azile LLC",1,29,29,381730.8
,Invoice,6/8/2022,099MAY23,Materials Supplied,184 - Worlee NaturProdukte,1,14.5,14.5,381745.3
,Invoice,6/9/2022,098MAY22,Materials Supplied,98 - CGPC America Corporation,1,3466.55,3466.55,385211.85
,Invoice,6/9/2022,307MAY22,Materials Supplied,307 Merritt,1,-28,-28,385183.85
,Invoice,6/9/2022,013MAY22,Materials Supplied,"13, Omnova Solutions Inc. (A)",1,232,232,385415.85
,Invoice,6/9/2022,067MAY22,Materials Supplied,"67, Quality Thread",1,134.5,134.5,385550.35
,Invoice,6/9/2022,1369,Materials Supplied,307 Merritt,1,0,0,385550.35
,Invoice,6/10/2022,060MAY22,Materials Supplied,"60, Loyalty Chemical",1,0,0,385550.35
,Invoice,6/10/2022,1373,Materials Supplied,425 Lucky Zone WM,1,0,0,385550.35
,Invoice,6/10/2022,088MAY22,Materials Supplied,"88, Clareo International",1,0,0,385550.35
,Invoice,6/10/2022,189MAY22,Materials Supplied,189 - St. Charles Trading,1,43.5,43.5,385593.85
,Invoice,6/10/2022,195MAY22,Materials Supplied,195 - Casa De Mesquite,1,0,0,385593.85
,Invoice,6/10/2022,233MAY22,Materials Supplied,233 Firsd Tea North America LLC,1,0,0,385593.85
,Invoice,6/10/2022,244MAY22,Materials Supplied,244 Doyle Farris,1,275,275,385868.85
,Invoice,6/10/2022,257MAY22,Materials Supplied,257 Art of Tea,1,14.5,14.5,385883.35
,Invoice,6/10/2022,273MAY22,Materials Supplied,273 LZ Selloff,1,0,0,385883.35
,Invoice,6/10/2022,292MAY22,Materials Supplied,292 Bioriginal,1,159.5,159.5,386042.85
,Invoice,6/13/2022,323MAY22,Materials Supplied,323 Amazon Health Products,1,0,0,386042.85
,Invoice,6/13/2022,137MAY22,Materials Supplied,"137, NVMK Sales",1,128.2,128.2,386171.05
,Invoice,6/14/2022,295MAY22,Materials Supplied,295 SiLeather,1,116,116,386287.05
,Invoice,6/14/2022,301MAY22,Materials Supplied,301 GRANADA TILE,1,0,0,386287.05
,Invoice,6/14/2022,302MAY22,Materials Supplied,302 Huisong,1,483,483,386770.05
,Invoice,6/14/2022,313MAY22,Materials Supplied,313 Logo Brand DSG,1,805,805,387575.05
,Invoice,6/14/2022,291MAY22,Materials Supplied,Omya Specialty Materials Inc.,1,0,0,387575.05
,Invoice,6/14/2022,046MAY22,Materials Supplied,Omya Specialty Materials Inc.,1,1375.7,1375.7,388950.75
,Invoice,6/15/2022,041MAY22FIN,Materials Supplied,"41, Keyston Bros.",1,1838.72,1838.72,390789.47
,Invoice,6/15/2022,1356,Materials Supplied,"137, NVMK Sales",1,312.4,312.4,391101.87
,Invoice,6/15/2022,1445,Materials Supplied,"86, Morbern",1,710.5,710.5,391812.37
,Invoice,6/15/2022,1452,Materials Supplied,"170, Pacific Crest Trading Group",1,1450,1450,393262.37
,Invoice,6/15/2022,1358,Materials Supplied,197 - Karen Pearse,1,0,0,393262.37
,Invoice,6/15/2022,1451,Materials Supplied,314 Liquid Death,1,0,0,393262.37
,Invoice,6/15/2022,1361,Materials Supplied,402 Paragon Chinasia,1,0,0,393262.37
,Invoice,6/15/2022,1362,Materials Supplied,403 Modern Gourmet Foods,1,227.5,227.5,393489.87
,Invoice,6/15/2022,1368,Materials Supplied,413 UPPER CRUST,1,0,0,393489.87
,Invoice,6/15/2022,1370,Materials Supplied,415 Textiles For You,1,797,797,394286.87
,Invoice,7/6/2022,261JUN22,Materials Supplied,Mayborn,1,21612.97,21612.97,415899.84
,Invoice,7/6/2022,262JUN22,Materials Supplied,Mayborn,1,64.41,64.41,415964.25
,Invoice,7/8/2022,UNIJUN22,Materials Supplied,Unicargo,1,2682.5,2682.5,418646.75
,Invoice,7/14/2022,1487,Materials Supplied,"86, Morbern",1,58,58,418704.75
,Invoice,7/14/2022,1471,Materials Supplied,"120, Designer Pet Products",1,116,116,418820.75
,Invoice,7/14/2022,1472,Materials Supplied,"137, NVMK Sales",1,260.2,260.2,419080.95
,Invoice,7/14/2022,1453,Materials Supplied,"170, Pacific Crest Trading Group",1,1667.5,1667.5,420748.45
,Invoice,7/14/2022,1564,Materials Supplied,197 - Karen Pearse,1,0,0,420748.45
,Invoice,7/14/2022,1454,Materials Supplied,314 Liquid Death,1,0,0,420748.45
,Invoice,7/14/2022,1468,Standard Pallet 48x40,400 Joseph Joseph,1,18458.5,18458.5,439206.95
,Invoice,7/14/2022,1473,Materials Supplied,402 Paragon Chinasia,1,145,145,439351.95
,Invoice,7/14/2022,1563,Materials Supplied,403 Modern Gourmet Foods,1,1067.5,1067.5,440419.45
,Invoice,7/14/2022,1566,Materials Supplied,409 WTW Inc,1,1042.51,1042.51,441461.96
,Invoice,7/14/2022,1469,Materials Supplied,410 Prinova,1,5793.6,5793.6,447255.56
,Invoice,7/14/2022,1562,Materials Supplied,411 Maveric Medical,1,1382.5,1382.5,448638.06
,Invoice,7/14/2022,1479,Materials Supplied,413 UPPER CRUST,1,0,0,448638.06
,Invoice,7/14/2022,1480,Materials Supplied,307 Merritt,1,0,0,448638.06
,Invoice,7/14/2022,1481,Materials Supplied,415 Textiles For You,1,275.5,275.5,448913.56
,Invoice,7/14/2022,1567,Materials Supplied,425 Lucky Zone WM,1,0,0,448913.56
,Invoice,7/14/2022,1485,Materials Supplied,426-Tractor Beverages,1,0,0,448913.56
,Invoice,7/14/2022,1486,Materials Supplied,428 Ten Acre Gifts,1,315,315,449228.56
,Invoice,7/14/2022,010JUN22,Materials Supplied,"10, Celanese",1,0,0,449228.56
,Invoice,7/14/2022,012JUN22,Materials Supplied,"12, Omnova Solutions Inc. (C)",1,145,145,449373.56
,Invoice,7/14/2022,013JUN22,Materials Supplied,"13, Omnova Solutions Inc. (A)",1,14.5,14.5,449388.06
,Invoice,7/14/2022,046JUN22,Materials Supplied,Omya Specialty Materials Inc.,1,1371.98,1371.98,450760.04
,Invoice,7/14/2022,053JUN22,Materials Supplied,"53, Harten Corporation",1,83.5,83.5,450843.54
,Invoice,7/14/2022,058JUN22,Materials Supplied,"58, Leather Trends, Inc.",1,14.5,14.5,450858.04
,Invoice,7/14/2022,060JUN22,Materials Supplied,"60, Loyalty Chemical",1,0,0,450858.04
,Invoice,7/14/2022,067JUN22,Materials Supplied,"67, Quality Thread",1,107,107,450965.04
,Invoice,7/14/2022,072JUN22,Materials Supplied,"72, Crossroad Ingredients",1,1838,1838,452803.04
,Invoice,7/14/2022,076JUN22,Materials Supplied,"76, Divi's Laboratories, Ltd. USA Inc.",1,594.5,594.5,453397.54
,Invoice,7/14/2022,087JUN22,Materials Supplied,"87, Martin Bauer",1,29,29,453426.54
,Invoice,7/14/2022,088JUN22,Materials Supplied,"88, Clareo International",1,0,0,453426.54
,Invoice,7/14/2022,091JUN22,Materials Supplied,"91, BenchMaster Furniture",1,275.5,275.5,453702.04
,Invoice,7/14/2022,098JUN22,Materials Supplied,98 - CGPC America Corporation,1,3915.4,3915.4,457617.44
,Invoice,7/14/2022,099JUN22,Materials Supplied,"99, Azile LLC",1,29,29,457646.44
,Invoice,7/14/2022,116JUN22,Materials Supplied,"116, Layn USA",1,399.5,399.5,458045.94
,Invoice,7/14/2022,123JUN22,Materials Supplied,"123, PetRageous Designs",1,3894.25,3894.25,461940.19
,Invoice,7/14/2022,137JUN22,Materials Supplied,"137, NVMK Sales",1,126.5,126.5,462066.69
,Invoice,7/14/2022,139JUN22,Materials Supplied,"139, Nutraland USA",1,0,0,462066.69
,Invoice,7/14/2022,143JUN22,Materials Supplied,"143, Barentz",1,350.26,350.26,462416.95
,Invoice,7/14/2022,184JUN22,Materials Supplied,184 - Worlee NaturProdukte,1,0,0,462416.95
,Invoice,7/14/2022,189JUN22,Materials Supplied,189 - St. Charles Trading,1,72.5,72.5,462489.45
,Invoice,7/14/2022,195JUN22,Materials Supplied,195 - Casa De Mesquite,1,0,0,462489.45
,Invoice,7/14/2022,209JUN22,Materials Supplied,209 - NutraChem,1,2225.4,2225.4,464714.85
,Invoice,7/14/2022,223JUN22,Materials Supplied,223 Distrilogik US Ltd,1,3990,3990,468704.85
,Invoice,7/14/2022,233JUN22,Materials Supplied,233 Firsd Tea North America LLC,1,0,0,468704.85
,Invoice,7/14/2022,244JUN22,Materials Supplied,244 Doyle Farris,1,275,275,468979.85
,Invoice,7/14/2022,257JUN22,Materials Supplied,257 Art of Tea,1,14.5,14.5,468994.35
,Invoice,7/14/2022,269JUN22,Materials Supplied,269 Nassimi,1,1189,1189,470183.35
,Invoice,7/14/2022,273JUN22,Materials Supplied,273 LZ Selloff,1,0,0,470183.35
,Invoice,7/14/2022,291JUN22,Materials Supplied,Omya Specialty Materials Inc.,1,0,0,470183.35
,Invoice,7/14/2022,292JUN22,Materials Supplied,292 Bioriginal,1,217.5,217.5,470400.85
,Invoice,7/14/2022,295JUN22,Materials Supplied,295 SiLeather,1,159.5,159.5,470560.35
,Invoice,7/14/2022,301JUN22,Materials Supplied,301 GRANADA TILE,1,14.5,14.5,470574.85
,Invoice,7/14/2022,302JUN22,Materials Supplied,302 Huisong,1,420,420,470994.85
,Invoice,7/14/2022,307JUN22,Materials Supplied,307 Merritt,1,-4,-4,470990.85
,Invoice,7/14/2022,313JUN22,Materials Supplied,313 Logo Brand DSG,1,910,910,471900.85
,Invoice,7/14/2022,317JUN22,Materials Supplied,317 Pair,1,957,957,472857.85
,Invoice,7/14/2022,322JUN22,Materials Supplied,322 Teco Irrigation USA,1,0,0,472857.85
,Invoice,7/14/2022,323JUN22,Materials Supplied,323 Amazon Health Products,1,0,0,472857.85
,Invoice,7/14/2022,324JUN22,Materials Supplied,324 Barrington Nutritionals,1,364,364,473221.85
,Invoice,7/14/2022,325JUN22,Materials Supplied,325 TR Nutritionals,1,453.75,453.75,473675.6
,Invoice,7/31/2022,417STARTUP,Materials Supplied,417 Ruroc,1,18694.84,18694.84,492370.44
,Invoice,8/1/2022,261JUL22,Materials Supplied,Mayborn,1,14028.23,14028.23,506398.67
,Invoice,8/1/2022,262JUL22,Materials Supplied,Mayborn,1,64.41,64.41,506463.08
,Invoice,8/2/2022,UNIJUL22,Materials Supplied,Unicargo,1,4422.5,4422.5,510885.58
,Invoice,8/2/2022,1583,Standard Pallet 48x40,400 Joseph Joseph,1,16791,16791,527676.58
,Invoice,8/10/2022,010JUL22,Materials Supplied,"10, Celanese",1,0,0,527676.58
,Invoice,8/11/2022,1679,Materials Supplied,"86, Morbern",1,203,203,527879.58
,Invoice,8/11/2022,1663,Materials Supplied,"120, Designer Pet Products",1,0,0,527879.58
,Invoice,8/11/2022,1667,Materials Supplied,402 Paragon Chinasia,1,,0,527879.58
,Invoice,8/11/2022,1680,Materials Supplied,197 - Karen Pearse,1,0,0,527879.58
,Invoice,8/11/2022,1665,Materials Supplied,"170, Pacific Crest Trading Group",1,1319.5,1319.5,529199.08
,Invoice,8/11/2022,1582,Materials Supplied,411 Maveric Medical,1,630,630,529829.08
,Invoice,8/11/2022,1672,Materials Supplied,413 UPPER CRUST,1,0,0,529829.08
,Invoice,8/11/2022,1674,Materials Supplied,415 Textiles For You,1,319,319,530148.08
,Invoice,8/11/2022,012JUL22,Materials Supplied,"12, Omnova Solutions Inc. (C)",1,290,290,530438.08
,Invoice,8/11/2022,046JUL22,Materials Supplied,Omya Specialty Materials Inc.,1,1045.26,1045.26,531483.34
,Invoice,8/11/2022,053JUL22,Materials Supplied,"53, Harten Corporation",1,159.5,159.5,531642.84
,Invoice,8/11/2022,058JUL22,Materials Supplied,"58, Leather Trends, Inc.",1,14.5,14.5,531657.34
,Invoice,8/11/2022,060JUL22,Materials Supplied,"60, Loyalty Chemical",1,0,0,531657.34
,Invoice,8/11/2022,067JUL22,Materials Supplied,"67, Quality Thread",1,171,171,531828.34
,Invoice,8/11/2022,072JUL22,Materials Supplied,"72, Crossroad Ingredients",1,1342.25,1342.25,533170.59
,Invoice,8/11/2022,076JUL22,Materials Supplied,"76, Divi's Laboratories, Ltd. USA Inc.",1,449.5,449.5,533620.09
,Invoice,8/11/2022,087JUL22,Materials Supplied,"87, Martin Bauer",1,14.5,14.5,533634.59
,Invoice,8/11/2022,088JUL22,Materials Supplied,"88, Clareo International",1,159.5,159.5,533794.09
,Invoice,8/11/2022,091JUL22,Materials Supplied,"91, BenchMaster Furniture",1,1189,1189,534983.09
,Invoice,8/11/2022,098JUL22,Materials Supplied,98 - CGPC America Corporation,1,4379.2,4379.2,539362.29
,Invoice,8/11/2022,099JUL22,Materials Supplied,"99, Azile LLC",1,14.5,14.5,539376.79
,Invoice,8/11/2022,116JUL22,Materials Supplied,"116, Layn USA",1,860,860,540236.79
,Invoice,8/11/2022,123JUL22,Materials Supplied,"123, PetRageous Designs",1,1373,1373,541609.79
,Invoice,8/11/2022,139JUL22,Materials Supplied,"139, Nutraland USA",1,0,0,541609.79
,Invoice,8/11/2022,143JUL22,Materials Supplied,"143, Barentz",1,118.26,118.26,541728.05
,Invoice,8/11/2022,184JUL22,Materials Supplied,184 - Worlee NaturProdukte,1,0,0,541728.05
,Invoice,8/11/2022,189JUL22,Materials Supplied,189 - St. Charles Trading,1,101.5,101.5,541829.55
,Invoice,8/11/2022,195JUL22,Materials Supplied,195 - Casa De Mesquite,1,0,0,541829.55
,Invoice,8/11/2022,223JUL22,Materials Supplied,223 Distrilogik US Ltd,1,4340,4340,546169.55
,Invoice,8/11/2022,209JUL22,Materials Supplied,209 - NutraChem,1,184.4,184.4,546353.95
,Invoice,8/11/2022,233JUL22,Materials Supplied,233 Firsd Tea North America LLC,1,0,0,546353.95
,Invoice,8/11/2022,244JUL22,Materials Supplied,244 Doyle Farris,1,275,275,546628.95
,Invoice,8/11/2022,257JUL22,Materials Supplied,257 Art of Tea,1,14.5,14.5,546643.45
,Invoice,8/11/2022,269JUL22,Materials Supplied,269 Nassimi,1,3248,3248,549891.45
,Invoice,8/11/2022,273JUL22,Materials Supplied,273 LZ Selloff,1,0,0,549891.45
,Invoice,8/11/2022,292JUL22,Materials Supplied,292 Bioriginal,1,0,0,549891.45
,Invoice,8/11/2022,295JUL22,Materials Supplied,295 SiLeather,1,203,203,550094.45
,Invoice,8/11/2022,301JUL22,Materials Supplied,301 GRANADA TILE,1,116,116,550210.45
,Invoice,8/11/2022,302JUL22,Materials Supplied,302 Huisong,1,0,0,550210.45
,Invoice,8/11/2022,307JUL22,Materials Supplied,307 Merritt,1,-36,-36,550174.45
,Invoice,8/11/2022,313JUL22,Materials Supplied,313 Logo Brand DSG,1,0,0,550174.45
,Invoice,8/11/2022,317JUL22,Materials Supplied,317 Pair,1,754,754,550928.45
,Invoice,8/11/2022,322JUL22,Materials Supplied,322 Teco Irrigation USA,1,0,0,550928.45
,Invoice,8/11/2022,323JUL22,Materials Supplied,323 Amazon Health Products,1,0,0,550928.45
,Invoice,8/11/2022,324JUL22,Materials Supplied,324 Barrington Nutritionals,1,584.5,584.5,551512.95
,Invoice,8/11/2022,1673,Materials Supplied,307 Merritt,1,0,0,551512.95
,Invoice,8/11/2022,325JUL22,Materials Supplied,325 TR Nutritionals,1,274.25,274.25,551787.2
,Invoice,8/12/2022,1676,Materials Supplied,425 Lucky Zone WM,1,9526.5,9526.5,561313.7
,Invoice,8/12/2022,1668,Materials Supplied,403 Modern Gourmet Foods,1,0,0,561313.7
,Invoice,8/12/2022,1681,Materials Supplied,410 Prinova,1,4199.14,4199.14,565512.84
,Invoice,8/12/2022,137JUL22,Materials Supplied,"137, NVMK Sales",1,155.8,155.8,565668.64
,Invoice,8/12/2022,1664,Materials Supplied,"137, NVMK Sales",1,168,168,565836.64
,Invoice,8/12/2022,1666,Materials Supplied,314 Liquid Death,1,0,0,565836.64
,Invoice,8/12/2022,1671,Materials Supplied,409 WTW Inc,1,1453.46,1453.46,567290.1
,Invoice,8/15/2022,291JUL22,Materials Supplied,Omya Specialty Materials Inc.,1,14.5,14.5,567304.6
,Invoice,8/15/2022,1677,Materials Supplied,426-Tractor Beverages,1,0,0,567304.6
,Invoice,8/15/2022,1682,Standard Pallet 48x40,400 Joseph Joseph,1,0,0,567304.6
,Invoice,8/15/2022,400JulyOver,Standard Pallet 48x40,400 Joseph Joseph,1,0,0,567304.6
,Invoice,8/15/2022,1662,Materials Supplied,417 Ruroc,1,1447.79,1447.79,568752.39
,Invoice,9/1/2022,1684,Materials Supplied,"137, NVMK Sales",1,1670.9,1670.9,570423.29
,Invoice,9/1/2022,233AUG22,Materials Supplied,233 Firsd Tea North America LLC,1,0,0,570423.29
,Invoice,9/1/2022,137AUG22,Materials Supplied,"137, NVMK Sales",1,733.8,733.8,571157.09
,Invoice,9/1/2022,257AUG22,Materials Supplied,257 Art of Tea,1,0,0,571157.09
,Invoice,9/1/2022,053AUG22,Materials Supplied,"53, Harten Corporation",1,237.5,237.5,571394.59
,Invoice,9/1/2022,091AUG22,Materials Supplied,"91, BenchMaster Furniture",1,3248,3248,574642.59
,Invoice,9/1/2022,261AUG22,Materials Supplied,Mayborn,1,15050.62,15050.62,589693.21
,Invoice,9/1/2022,262AUG22,Materials Supplied,Mayborn,1,112.29,112.29,589805.5
,Invoice,9/2/2022,1705,Materials Supplied,425 Lucky Zone WM,1,9294.5,9294.5,599100
,Invoice,9/2/2022,UNIAUG22,Materials Supplied,Unicargo,1,5597,5597,604697
,Invoice,9/2/2022,1706,Materials Supplied,426-Tractor Beverages,1,0,0,604697
,Invoice,9/2/2022,1685,Standard Pallet 48x40,400 Joseph Joseph,1,33799.5,33799.5,638496.5
,Invoice,9/2/2022,1686,Standard Pallet 48x40,400 Joseph Joseph,1,1754.5,1754.5,640251
,Invoice,9/2/2022,1697,Materials Supplied,410 Prinova,1,6953.64,6953.64,647204.64
,Invoice,9/2/2022,1691,Materials Supplied,314 Liquid Death,1,551,551,647755.64
,Invoice,9/6/2022,1792,Materials Supplied,415 Textiles For You,1,101.5,101.5,647857.14
,Invoice,9/8/2022,317AUG22,Materials Supplied,317 Pair,1,174,174,648031.14
,Invoice,9/8/2022,184AUG22,Materials Supplied,184 - Worlee NaturProdukte,1,43.5,43.5,648074.64
